YEAR,MONTH,PROV_ID,PROV_T,MinRain,MaxRain,AvgRain
2019,3,57,เชียงราย,0.974242,18.43000031,9.702121155
2019,3,58,แม่ฮ่องสอน,0.766543453,9.640000343,5.203271898
2019,3,60,นครสวรรค์,0.159999996,53.29999924,26.72999962
2019,3,61,อุทัยธานี,1.878722,45.36999893,23.62436047
2019,3,62,กำแพงเพชร,1.87752872,56.04999924,28.96376398
2019,3,63,ตาก,0.200000003,71.48999786,35.84499893
2019,3,64,สุโขทัย,0.78737,12.94999981,6.868684905
2019,3,65,พิษณุโลก,0.540000021,58.81000137,29.6750007
2019,3,66,พิจิตร,2.279999971,30.10000038,16.19000018
2019,3,67,เพชรบูรณ์,17.04000092,73.79000092,45.41500092
2019,3,70,ราชบุรี,1.545432,34.47999954,18.01271577
2019,3,71,กาญจนบุรี,0.600000024,49.27999878,24.9399994
2019,3,72,สุพรรณบุรี,0.01,27.28000069,13.64500035
2019,3,73,นครปฐม,4.980000019,41.09000015,23.03500008
2019,3,74,สมุทรสาคร,4.550000191,17.79999924,11.17499972
2019,3,75,สมุทรสงคราม,2.769999981,6.550000191,4.660000086
2019,3,76,เพชรบุรี,2.74000001,15.47999954,9.109999775
2019,3,77,ประจวบคีรีขันธ์,3.210000038,23.20000076,13.2050004
2019,3,80,นครศรีธรรมราช,3.799999952,29.76000023,16.78000009
2019,3,81,กระบี่,13.92000008,28.03000069,20.97500039
2019,3,82,พังงา,11.18999958,61.79000092,36.49000025
2019,3,83,ภูเก็ต,9.710000038,18.87999916,14.2949996
2019,3,84,สุราษฎร์ธานี,0.100000001,42.61000061,21.35500031
2019,3,85,ระนอง,7.699999809,20.64999962,14.17499971
2019,3,86,ชุมพร,8.069999695,13.94999981,11.00999975
2019,3,90,สงขลา,1.200000048,57.06999969,29.13499987
2019,3,91,สตูล,32.29000092,97.94000244,65.11500168
2019,3,92,ตรัง,18.65999985,51.79999924,35.22999955
2019,3,93,พัทลุง,0.209999993,37.95000076,19.08000038
2019,3,94,ปัตตานี,1.748564248,22.80999947,12.27928186
2019,3,95,ยะลา,10.53999996,24.48999977,17.51499987
2019,3,96,นราธิวาส,4.5,18.27000046,11.38500023
2019,4,10,กรุงเทพมหานคร,6.610000134,95.70999908,51.15999961
2019,4,11,สมุทรปราการ,0.280000001,60.25,30.265
2019,4,12,นนทบุรี,52.15999985,90.90000153,71.53000069
2019,4,13,ปทุมธานี,56.09999847,94.08999634,75.09499741
2019,4,14,พระนครศรีอยุธยา,40.11999893,93.93000031,67.02499962
2019,4,15,อ่างทอง,41.75999832,74.90000153,58.32999993
2019,4,16,ลพบุรี,18.39999962,86.68000031,52.53999997
2019,4,17,สิงห์บุรี,39.11000061,139.2599945,89.18499756
2019,4,18,ชัยนาท,83.02999878,169.9700012,126.5
2019,4,19,สระบุรี,26.19000053,133.5299988,79.85999967
2019,4,20,ชลบุรี,6.829999924,90.77999878,48.80499935
2019,4,21,ระยอง,15.85000038,133.1799927,74.51499654
2019,4,22,จันทบุรี,90.55999756,175.7899933,133.1749954
2019,4,23,ตราด,141.8300018,278.7999878,210.3149948
2019,4,24,ฉะเชิงเทรา,19.37000084,111.8199997,65.59500027
2019,4,25,ปราจีนบุรี,48.95999908,147.6799927,98.31999589
2019,4,26,นครนายก,56.88000107,114.4199982,85.64999964
2019,4,27,สระแก้ว,39.00999832,164.4600067,101.7350025
2019,4,30,นครราชสีมา,21.20999908,146.3699951,83.78999709
2019,4,31,บุรีรัมย์,59.27999878,127.2300034,93.25500109
2019,4,32,สุรินทร์,50.47000122,146.9700012,98.72000121
2019,4,33,ศรีสะเกษ,64.61000061,103.1900024,83.90000151
2019,4,34,อุบลราชธานี,9.510000229,91.30999756,50.40999889
2019,4,35,ยโสธร,41.86999893,101.9499969,71.90999792
2019,4,36,ชัยภูมิ,27.35000038,76.18000031,51.76500035
2019,4,37,อำนาจเจริญ,48.72000122,83.18000031,65.95000077
2019,4,38,บึงกาฬ,16.05999947,90.68000031,53.36999989
2019,4,39,หนองบัวลำภู,16.20000076,33.95999908,25.07999992
2019,4,40,ขอนแก่น,19.76000023,65.02999878,42.39499951
2019,4,41,อุดรธานี,1.820000052,47.95999908,24.88999957
2019,4,42,เลย,8.869999886,29.40999985,19.13999987
2019,4,43,หนองคาย,0.200000003,27.45000076,13.82500038
2019,4,44,มหาสารคาม,14.61999989,112.4599991,63.5399995
2019,4,45,ร้อยเอ็ด,48.15000153,112.3700027,80.26000212
2019,4,46,กาฬสินธุ์,27.46999931,89.31999969,58.3949995
2019,4,47,สกลนคร,23.95999908,109.9400024,66.95000074
2019,4,48,นครพนม,63.59999847,218.3699951,140.9849968
2019,4,49,มุกดาหาร,27.30999947,85.90000153,56.6050005
2019,4,50,เชียงใหม่,2.940000057,29.39999962,16.16999984
2019,4,51,ลำพูน,13.42000008,32.15000153,22.78500081
2019,4,52,ลำปาง,8.699999809,44.13000107,26.41500044
2019,4,53,อุตรดิตถ์,0.610000014,57.04999924,28.82999963
2019,4,54,แพร่,13.52999973,64.48999786,39.0099988
2019,4,55,น่าน,44.72999954,65.58000183,55.15500069
2019,4,56,พะเยา,13.31000042,55.65000153,34.48000098
2019,4,57,เชียงราย,13.5,32.74000168,23.12000084
2019,4,58,แม่ฮ่องสอน,0.487242,16.13999939,8.313620695
2019,4,60,นครสวรรค์,22.69000053,139.2299957,80.95999812
2019,4,61,อุทัยธานี,35.74000168,94.81999969,65.28000069
2019,4,62,กำแพงเพชร,11.92000008,55.45000076,33.68500042
2019,4,63,ตาก,0.01,51.91999817,25.96499909
2019,4,64,สุโขทัย,0.5,28.04000092,14.27000046
2019,4,65,พิษณุโลก,1.389999986,39.77000046,20.58000022
2019,4,66,พิจิตร,1.399999976,57.63000107,29.51500052
2019,4,67,เพชรบูรณ์,12.31000042,96.38999939,54.34999991
2019,4,70,ราชบุรี,1.5,15.72000027,8.610000135
2019,4,71,กาญจนบุรี,8.720000267,59.45000076,34.08500051
2019,4,72,สุพรรณบุรี,12.92000008,113.5699997,63.24499989
2019,4,73,นครปฐม,8.260000229,57.68000031,32.97000027
2019,4,74,สมุทรสาคร,0.959999979,48.65000153,24.80500075
2019,4,75,สมุทรสงคราม,0.52742,3.769999981,2.148709991
2019,4,76,เพชรบุรี,5.15248584,54.84000015,29.996243
2019,4,77,ประจวบคีรีขันธ์,5.9649678,55.77000046,30.86748413
2019,4,80,นครศรีธรรมราช,6.110000134,127.8600006,66.98500037
2019,4,81,กระบี่,74.98999786,142.9100037,108.9500008
2019,4,82,พังงา,45.79000092,195.4600067,120.6250038
2019,4,83,ภูเก็ต,33.06000137,124.5500031,78.80500224
2019,4,84,สุราษฎร์ธานี,5.320000172,146.8500061,76.08500314
2019,4,85,ระนอง,22.63999939,216.4400024,119.5400009
2019,4,86,ชุมพร,10.30000019,200.8699951,105.5849976
2019,4,90,สงขลา,21.15999985,135.4900055,78.32500268
2019,4,91,สตูล,12.35999966,112.5100021,62.43500088
2019,4,92,ตรัง,68.61000061,208.6799927,138.6449967
2019,4,93,พัทลุง,19.82999992,154.1799927,87.00499631
2019,4,94,ปัตตานี,37.84999847,126.3399963,82.09499739
2019,4,95,ยะลา,59.77000046,133.5399933,96.65499688
2019,4,96,นราธิวาส,19.90999985,103.3300018,61.62000083
2019,5,10,กรุงเทพมหานคร,85.58000183,187.8999939,136.7399979
2019,5,11,สมุทรปราการ,88.69000244,195.5099945,142.0999985
2019,5,12,นนทบุรี,109.2600021,145.0599976,127.1599999
2019,5,13,ปทุมธานี,121.5599976,163.2100067,142.3850022
2019,5,14,พระนครศรีอยุธยา,89.54000092,155.4700012,122.5050011
2019,5,15,อ่างทอง,92.51000214,119.9300003,106.2200012
2019,5,16,ลพบุรี,78.59999847,200.1900024,139.3950004
2019,5,17,สิงห์บุรี,90.62000275,119.3300018,104.9750023
2019,5,18,ชัยนาท,77.41999817,135.8800049,106.6500015
2019,5,19,สระบุรี,83.48000336,189.4199982,136.4500008
2019,5,20,ชลบุรี,118,233.1000061,175.5500031
2019,5,21,ระยอง,113.7099991,262.019989,187.8649941
2019,5,22,จันทบุรี,142.8000031,426.7799988,284.790001
2019,5,23,ตราด,313.8900146,384.7000122,349.2950134
2019,5,24,ฉะเชิงเทรา,115.8899994,202.7700043,159.3300019
2019,5,25,ปราจีนบุรี,73.48000336,241.7899933,157.6349983
2019,5,26,นครนายก,141.4799957,235.2899933,188.3849945
2019,5,27,สระแก้ว,65.20999908,174.6799927,119.9449959
2019,5,30,นครราชสีมา,25.93000031,238.9900055,132.4600029
2019,5,31,บุรีรัมย์,93.54000092,293.2399902,193.3899956
2019,5,32,สุรินทร์,147.3200073,277.0700073,212.1950073
2019,5,33,ศรีสะเกษ,180.5899963,245.3000031,212.9449997
2019,5,34,อุบลราชธานี,192.1999969,249.8000031,221
2019,5,35,ยโสธร,150.8800049,233.7899933,192.3349991
2019,5,36,ชัยภูมิ,97.48999786,218.1900024,157.8400001
2019,5,37,อำนาจเจริญ,162.6999969,233.6900024,198.1949997
2019,5,38,บึงกาฬ,182.8999939,212.8399963,197.8699951
2019,5,39,หนองบัวลำภู,128.3200073,196.3099976,162.3150025
2019,5,40,ขอนแก่น,124.4700012,242.3500061,183.4100037
2019,5,41,อุดรธานี,86.30999756,214.3300018,150.3199997
2019,5,42,เลย,90.66000366,152.7599945,121.7099991
2019,5,43,หนองคาย,148.9499969,213.6799927,181.3149948
2019,5,44,มหาสารคาม,157.7299957,240.9199982,199.324997
2019,5,45,ร้อยเอ็ด,123.5,214.7799988,169.1399994
2019,5,46,กาฬสินธุ์,142.8099976,222.1300049,182.4700013
2019,5,47,สกลนคร,162.3999939,265.269989,213.8349915
2019,5,48,นครพนม,164.5399933,253.3800049,208.9599991
2019,5,49,มุกดาหาร,138.3099976,225.1199951,181.7149964
2019,5,50,เชียงใหม่,77.31999969,226.6900024,152.005001
2019,5,51,ลำพูน,96.48999786,129.4700012,112.9799995
2019,5,52,ลำปาง,81.77999878,201.7799988,141.7799988
2019,5,53,อุตรดิตถ์,89.20999908,179.6000061,134.4050026
2019,5,54,แพร่,106.4300003,193.2899933,149.8599968
2019,5,55,น่าน,54.95000076,237.3000031,146.1250019
2019,5,56,พะเยา,76.12000275,194.6600037,135.3900032
2019,5,57,เชียงราย,89,162.9900055,125.9950028
2019,5,58,แม่ฮ่องสอน,93.19999695,229.7899933,161.4949951
2019,5,60,นครสวรรค์,100.4000015,233.1699982,166.7849999
2019,5,61,อุทัยธานี,115.4700012,189.6300049,152.5500031
2019,5,62,กำแพงเพชร,95.94000244,167.8500061,131.8950043
2019,5,63,ตาก,64.12000275,153.7799988,108.9500008
2019,5,64,สุโขทัย,85.41999817,132.5299988,108.9749985
2019,5,65,พิษณุโลก,66.80999756,127.5800018,97.19499968
2019,5,66,พิจิตร,79.06999969,182.5099945,130.7899971
2019,5,67,เพชรบูรณ์,78.20999908,134.2799988,106.2449989
2019,5,70,ราชบุรี,140.4799957,221.8800049,181.1800003
2019,5,71,กาญจนบุรี,99.72000122,188.6100006,144.1650009
2019,5,72,สุพรรณบุรี,98.27999878,191.1499939,144.7149963
2019,5,73,นครปฐม,118.9499969,181.4799957,150.2149963
2019,5,74,สมุทรสาคร,120.0299988,190.6600037,155.3450013
2019,5,75,สมุทรสงคราม,179.6600037,206.4600067,193.0600052
2019,5,76,เพชรบุรี,110.6999969,201.8699951,156.284996
2019,5,77,ประจวบคีรีขันธ์,39.31000137,170.0800018,104.6950016
2019,5,80,นครศรีธรรมราช,148.1399994,255.5899963,201.8649979
2019,5,81,กระบี่,107.6299973,270.1799927,188.904995
2019,5,82,พังงา,180.7899933,511.4100037,346.0999985
2019,5,83,ภูเก็ต,160.3600006,246.7700043,203.5650025
2019,5,84,สุราษฎร์ธานี,71.51000214,412.7200012,242.1150017
2019,5,85,ระนอง,138.2400055,558.1799927,348.2099991
2019,5,86,ชุมพร,85.63999939,526.1500244,305.8950119
2019,5,90,สงขลา,63.50999832,234.2299957,148.869997
2019,5,91,สตูล,175.9499969,346.7399902,261.3449936
2019,5,92,ตรัง,150.7700043,200.4600067,175.6150055
2019,5,93,พัทลุง,138.2200012,186.0299988,162.125
2019,5,94,ปัตตานี,140.8999939,247.1499939,194.0249939
2019,5,95,ยะลา,178.8899994,255.9199982,217.4049988
2019,5,96,นราธิวาส,151.0099945,221.8000031,186.4049988
2019,6,10,กรุงเทพมหานคร,65.66000366,238.2700043,151.965004
2019,6,11,สมุทรปราการ,55.33000183,146.3200073,100.8250046
2019,6,12,นนทบุรี,143.1900024,225.5099945,184.3499985
2019,6,13,ปทุมธานี,96.05999756,222.2299957,159.1449966
2019,6,14,พระนครศรีอยุธยา,82.26999664,146.3500061,114.3100014
2019,6,15,อ่างทอง,75.58999634,103.6800003,89.63499832
2019,6,16,ลพบุรี,49.20999908,144.7200012,96.96500014
2019,6,17,สิงห์บุรี,77.58999634,94.5,86.04499817
2019,6,18,ชัยนาท,72.11000061,100.3899994,86.25000001
2019,6,19,สระบุรี,94.26000214,278.8200073,186.5400047
2019,6,20,ชลบุรี,72.18000031,220.6799927,146.4299965
2019,6,21,ระยอง,94.69999695,427.6499939,261.1749954
2019,6,22,จันทบุรี,178.9799957,793.3599854,486.1699906
2019,6,23,ตราด,591.3200073,1011.299988,801.3099977
2019,6,24,ฉะเชิงเทรา,84.08000183,284.2999878,184.1899948
2019,6,25,ปราจีนบุรี,138.2799988,388.0400085,263.1600037
2019,6,26,นครนายก,135.5200043,406.7000122,271.1100083
2019,6,27,สระแก้ว,111.2399979,304.8500061,208.045002
2019,6,30,นครราชสีมา,54.00999832,396.8299866,225.4199925
2019,6,31,บุรีรัมย์,50,170.1600037,110.0800019
2019,6,32,สุรินทร์,37.40999985,157.7299957,97.56999778
2019,6,33,ศรีสะเกษ,64.58000183,119.5999985,92.09000017
2019,6,34,อุบลราชธานี,77.5,139.1300049,108.3150025
2019,6,35,ยโสธร,37.84999847,109.5899963,73.71999739
2019,6,36,ชัยภูมิ,61.00999832,136.0800018,98.54500006
2019,6,37,อำนาจเจริญ,72.76999664,139.9199982,106.3449974
2019,6,38,บึงกาฬ,194.1799927,248.7700043,221.4749985
2019,6,39,หนองบัวลำภู,103.3399963,191.3999939,147.3699951
2019,6,40,ขอนแก่น,51.50999832,186.1199951,118.8149967
2019,6,41,อุดรธานี,47.38000107,296.2000122,171.7900066
2019,6,42,เลย,74.44000244,185.0399933,129.7399979
2019,6,43,หนองคาย,175.1999969,304.0799866,239.6399918
2019,6,44,มหาสารคาม,29.07999992,126.7399979,77.90999891
2019,6,45,ร้อยเอ็ด,25.06999969,100.3600006,62.71500015
2019,6,46,กาฬสินธุ์,25.39999962,125.6399994,75.51999951
2019,6,47,สกลนคร,64.79000092,237.0599976,150.9249993
2019,6,48,นครพนม,113.5800018,440.2000122,276.890007
2019,6,49,มุกดาหาร,65.86000061,170.1000061,117.9800034
2019,6,50,เชียงใหม่,43.40999985,154.5899963,98.99999808
2019,6,51,ลำพูน,51.77000046,129.4700012,90.62000083
2019,6,52,ลำปาง,34.54000092,153.5800018,94.06000136
2019,6,53,อุตรดิตถ์,74.87999725,198.0599976,136.4699974
2019,6,54,แพร่,47.00999832,141.3600006,94.18499946
2019,6,55,น่าน,48.97000122,137.1000061,93.03500366
2019,6,56,พะเยา,32.50999832,73.44000244,52.97500038
2019,6,57,เชียงราย,40.18999863,96.91999817,68.5549984
2019,6,58,แม่ฮ่องสอน,67.40000153,143.3000031,105.3500023
2019,6,60,นครสวรรค์,74.09999847,192.8800049,133.4900017
2019,6,61,อุทัยธานี,92.58999634,185.5599976,139.074997
2019,6,62,กำแพงเพชร,119.4199982,194.8099976,157.1149979
2019,6,63,ตาก,41.95999908,264.3599854,153.1599922
2019,6,64,สุโขทัย,113.2799988,219.8600006,166.5699997
2019,6,65,พิษณุโลก,98.73999786,201.5500031,150.1450005
2019,6,66,พิจิตร,89.61000061,134.9400024,112.2750015
2019,6,67,เพชรบูรณ์,54.02999878,179.0700073,116.550003
2019,6,70,ราชบุรี,79.87999725,170.7299957,125.3049965
2019,6,71,กาญจนบุรี,103.9800034,201.4900055,152.7350045
2019,6,72,สุพรรณบุรี,62.63999939,161.3600006,112
2019,6,73,นครปฐม,120.5699997,180.2899933,150.4299965
2019,6,74,สมุทรสาคร,63.11999893,153.7899933,108.4549961
2019,6,75,สมุทรสงคราม,58.13999939,118.2900009,88.21500015
2019,6,76,เพชรบุรี,81.37000275,192.4100037,136.8900032
2019,6,77,ประจวบคีรีขันธ์,71.77999878,194.3399963,133.0599975
2019,6,80,นครศรีธรรมราช,62.91999817,237.6300049,150.2750015
2019,6,81,กระบี่,142.0800018,567.7000122,354.890007
2019,6,82,พังงา,321.6000061,522.2000122,421.9000092
2019,6,83,ภูเก็ต,267.1799927,551.4400024,409.3099976
2019,6,84,สุราษฎร์ธานี,107.2200012,420.4899902,263.8549957
2019,6,85,ระนอง,177.4499969,456.019989,316.734993
2019,6,86,ชุมพร,159.5,434.8900146,297.1950073
2019,6,90,สงขลา,40.68999863,195.8200073,118.255003
2019,6,91,สตูล,122.5299988,260.5899963,191.5599976
2019,6,92,ตรัง,108.4599991,423.3699951,265.9149971
2019,6,93,พัทลุง,36.33000183,174.5299988,105.4300003
2019,6,94,ปัตตานี,99.90000153,180.6300049,140.2650032
2019,6,95,ยะลา,137.3899994,186.1499939,161.7699967
2019,6,96,นราธิวาส,152.9400024,170.2700043,161.6050034
2019,7,10,กรุงเทพมหานคร,100.0500031,176.8800049,138.465004
2019,7,11,สมุทรปราการ,91.70999908,183.7100067,137.7100029
2019,7,12,นนทบุรี,66.37000275,127.4599991,96.91500093
2019,7,13,ปทุมธานี,66.23000336,159.7599945,112.9949989
2019,7,14,พระนครศรีอยุธยา,40.31000137,119.6500015,79.98000144
2019,7,15,อ่างทอง,36.79999924,69.31999969,53.05999947
2019,7,16,ลพบุรี,56.88999939,173.6699982,115.2799988
2019,7,17,สิงห์บุรี,47.06999969,68.23000336,57.65000153
2019,7,18,ชัยนาท,42.50999832,54.99000168,48.75
2019,7,19,สระบุรี,72.22000122,309,190.6100006
2019,7,20,ชลบุรี,18.95000076,175.6100006,97.28000068
2019,7,21,ระยอง,27.45000076,410.7600098,219.1050053
2019,7,22,จันทบุรี,175.5500031,776.7700195,476.1600113
2019,7,23,ตราด,581.1099854,856.7999878,718.9549866
2019,7,24,ฉะเชิงเทรา,106.6500015,296.9100037,201.7800026
2019,7,25,ปราจีนบุรี,160.7299957,442.2999878,301.5149918
2019,7,26,นครนายก,118.4800034,464.5599976,291.5200005
2019,7,27,สระแก้ว,68.22000122,308.2999878,188.2599945
2019,7,30,นครราชสีมา,40.70999908,452.7600098,246.7350044
2019,7,31,บุรีรัมย์,65.41000366,213.4799957,139.4449997
2019,7,32,สุรินทร์,130.7100067,226.9799957,178.8450012
2019,7,33,ศรีสะเกษ,145.7299957,283.7600098,214.7450028
2019,7,34,อุบลราชธานี,191.5599976,318.4100037,254.9850007
2019,7,35,ยโสธร,144.5500031,231.4400024,187.9950028
2019,7,36,ชัยภูมิ,56.40999985,169.3999939,112.9049969
2019,7,37,อำนาจเจริญ,201.0200043,267.519989,234.2699967
2019,7,38,บึงกาฬ,154.25,293.0499878,223.6499939
2019,7,39,หนองบัวลำภู,55.68000031,120.4700012,88.07500076
2019,7,40,ขอนแก่น,58.61000061,128.8000031,93.70500186
2019,7,41,อุดรธานี,69.36000061,192.8800049,131.1200028
2019,7,42,เลย,30.30999947,109.3000031,69.80500129
2019,7,43,หนองคาย,98.88999939,189.4199982,144.1549988
2019,7,44,มหาสารคาม,71.44000244,154.5599976,113
2019,7,45,ร้อยเอ็ด,131.4900055,190.7799988,161.1350022
2019,7,46,กาฬสินธุ์,120.2099991,213.5899963,166.8999977
2019,7,47,สกลนคร,163.2899933,321.5499878,242.4199906
2019,7,48,นครพนม,233.9600067,475.1499939,354.5550003
2019,7,49,มุกดาหาร,185.8999939,276.980011,231.4400025
2019,7,50,เชียงใหม่,45.90000153,192.8699951,119.3849983
2019,7,51,ลำพูน,26.90999985,89.91999817,58.41499901
2019,7,52,ลำปาง,20.40999985,176.2400055,98.32500268
2019,7,53,อุตรดิตถ์,41.16999817,202.7299957,121.9499969
2019,7,54,แพร่,29.27000046,208.3200073,118.7950039
2019,7,55,น่าน,117.7600021,262.5499878,190.154995
2019,7,56,พะเยา,143.7799988,238.4400024,191.1100006
2019,7,57,เชียงราย,103.8499985,210.2899933,157.0699959
2019,7,58,แม่ฮ่องสอน,111.2799988,186.5,148.8899994
2019,7,60,นครสวรรค์,45.63000107,171.4100037,108.5200024
2019,7,61,อุทัยธานี,41.50999832,160.0599976,100.784998
2019,7,62,กำแพงเพชร,28.01000023,174.25,101.1300001
2019,7,63,ตาก,24.14999962,362.730011,193.4400053
2019,7,64,สุโขทัย,22.62999916,81.09999847,51.86499882
2019,7,65,พิษณุโลก,39.91999817,115.3899994,77.65499879
2019,7,66,พิจิตร,69.45999908,140.4499969,104.954998
2019,7,67,เพชรบูรณ์,62.81999969,205.3800049,134.1000023
2019,7,70,ราชบุรี,32.52000046,86.94000244,59.73000145
2019,7,71,กาญจนบุรี,25.61000061,186.8000031,106.2050019
2019,7,72,สุพรรณบุรี,28.12000084,81.94999695,55.0349989
2019,7,73,นครปฐม,28.11000061,129.3899994,78.75000001
2019,7,74,สมุทรสาคร,82.19000244,122.1200027,102.1550026
2019,7,75,สมุทรสงคราม,76.68000031,85.40000153,81.04000092
2019,7,76,เพชรบุรี,27.75,80.09999847,53.92499924
2019,7,77,ประจวบคีรีขันธ์,27.20999908,129.6000061,78.40500259
2019,7,80,นครศรีธรรมราช,90.30999756,177.4600067,133.8850021
2019,7,81,กระบี่,140.2200012,300.6499939,220.4349976
2019,7,82,พังงา,269.6600037,539.1199951,404.3899994
2019,7,83,ภูเก็ต,251.6600037,330.269989,290.9649964
2019,7,84,สุราษฎร์ธานี,67.62000275,411.6199951,239.6199989
2019,7,85,ระนอง,136.7799988,396.8200073,266.8000031
2019,7,86,ชุมพร,105.3000031,376.6300049,240.965004
2019,7,90,สงขลา,62.20000076,186.3399963,124.2699985
2019,7,91,สตูล,97.16999817,146.0899963,121.6299972
2019,7,92,ตรัง,117.5699997,239.7200012,178.6450005
2019,7,93,พัทลุง,110.1699982,145.4499969,127.8099976
2019,7,94,ปัตตานี,125.6600037,223.8300018,174.7450028
2019,7,95,ยะลา,142.6399994,230.9400024,186.7900009
2019,7,96,นราธิวาส,105.2099991,198.25,151.7299996
2019,8,10,กรุงเทพมหานคร,70.98999786,98.56999969,84.77999878
2019,8,11,สมุทรปราการ,69.12000275,84.69999695,76.90999985
2019,8,12,นนทบุรี,73.25,96.84999847,85.04999924
2019,8,13,ปทุมธานี,80.08999634,233.7700043,156.9300003
2019,8,14,พระนครศรีอยุธยา,68.29000092,160.6100006,114.4500008
2019,8,15,อ่างทอง,68,150.6300049,109.3150025
2019,8,16,ลพบุรี,116.0500031,327.0899963,221.5699997
2019,8,17,สิงห์บุรี,125.3199997,217.4499969,171.3849983
2019,8,18,ชัยนาท,162.9400024,229.1999969,196.0699997
2019,8,19,สระบุรี,110.3600006,491.9700012,301.1650009
2019,8,20,ชลบุรี,47.06999969,139.2700043,93.170002
2019,8,21,ระยอง,20.43000031,294.5700073,157.5000038
2019,8,22,จันทบุรี,138.6799927,472.5499878,305.6149903
2019,8,23,ตราด,442.1700134,1260.199951,851.1849822
2019,8,24,ฉะเชิงเทรา,75.09999847,266.5299988,170.8149986
2019,8,25,ปราจีนบุรี,157.1900024,738.0300293,447.6100159
2019,8,26,นครนายก,83.72000122,779.9500122,431.8350067
2019,8,27,สระแก้ว,92.51000214,245.7899933,169.1499977
2019,8,30,นครราชสีมา,113.5299988,757.7700195,435.6500092
2019,8,31,บุรีรัมย์,143.8000031,460.1000061,301.9500046
2019,8,32,สุรินทร์,240.6699982,393.5100098,317.090004
2019,8,33,ศรีสะเกษ,187.2100067,414.3500061,300.7800064
2019,8,34,อุบลราชธานี,244.7799988,563.710022,404.2450104
2019,8,35,ยโสธร,244.6699982,728.1300049,486.4000016
2019,8,36,ชัยภูมิ,145.3099976,307.2099915,226.2599946
2019,8,37,อำนาจเจริญ,357.3900146,698.2000122,527.7950134
2019,8,38,บึงกาฬ,495.2200012,532.289978,513.7549896
2019,8,39,หนองบัวลำภู,287.1700134,404.2099915,345.6900025
2019,8,40,ขอนแก่น,198.6199951,453.8900146,326.2550049
2019,8,41,อุดรธานี,318.6499939,635.1799927,476.9149933
2019,8,42,เลย,240.6100006,416.2099915,328.4099961
2019,8,43,หนองคาย,398.3500061,659.539978,528.9449921
2019,8,44,มหาสารคาม,274.1700134,699.1500244,486.6600189
2019,8,45,ร้อยเอ็ด,341.3800049,787.460022,564.4200135
2019,8,46,กาฬสินธุ์,363.6499939,674.0999756,518.8749848
2019,8,47,สกลนคร,411.4700012,528.7000122,470.0850067
2019,8,48,นครพนม,459.0700073,681.0599976,570.0650025
2019,8,49,มุกดาหาร,478.0899963,803.2600098,640.6750031
2019,8,50,เชียงใหม่,238.2400055,417.7900085,328.015007
2019,8,51,ลำพูน,251.5099945,340.0499878,295.7799912
2019,8,52,ลำปาง,229.7799988,487.3599854,358.5699921
2019,8,53,อุตรดิตถ์,284.3599854,447.5899963,365.9749909
2019,8,54,แพร่,265.8200073,437.6099854,351.7149964
2019,8,55,น่าน,362.8699951,661.3499756,512.1099854
2019,8,56,พะเยา,267.0299988,559.9799805,413.5049897
2019,8,57,เชียงราย,277.6900024,439.8900146,358.7900085
2019,8,58,แม่ฮ่องสอน,299.0100098,365,332.0050049
2019,8,60,นครสวรรค์,198.6300049,372.2600098,285.4450074
2019,8,61,อุทัยธานี,149.5899963,376.3599854,262.9749909
2019,8,62,กำแพงเพชร,232.9100037,375.980011,304.4450074
2019,8,63,ตาก,196.5099945,579.9299927,388.2199936
2019,8,64,สุโขทัย,233.6900024,374.25,303.9700012
2019,8,65,พิษณุโลก,242.5,334.9599915,288.7299958
2019,8,66,พิจิตร,236.8399963,296.3399963,266.5899963
2019,8,67,เพชรบูรณ์,228.4199982,336.1900024,282.3050003
2019,8,70,ราชบุรี,51.29000092,128.2899933,89.78999711
2019,8,71,กาญจนบุรี,53.54000092,544.25,298.8950005
2019,8,72,สุพรรณบุรี,53.18000031,253.1399994,153.1599999
2019,8,73,นครปฐม,45.81000137,94.33000183,70.0700016
2019,8,74,สมุทรสาคร,74.73999786,108.1299973,91.43499758
2019,8,75,สมุทรสงคราม,105.6999969,123,114.3499985
2019,8,76,เพชรบุรี,105.1800003,164.8999939,135.0399971
2019,8,77,ประจวบคีรีขันธ์,100.5400009,362.1300049,231.3350029
2019,8,80,นครศรีธรรมราช,62.61000061,288.5100098,175.5600052
2019,8,81,กระบี่,209.9100037,389.3399963,299.625
2019,8,82,พังงา,321.5,630.710022,476.105011
2019,8,83,ภูเก็ต,273.519989,434.730011,354.125
2019,8,84,สุราษฎร์ธานี,45.83000183,764.0300293,404.9300156
2019,8,85,ระนอง,365.6199951,1104.650024,735.1350096
2019,8,86,ชุมพร,315.4299927,1037.290039,676.3600159
2019,8,90,สงขลา,52.5,269.7099915,161.1049958
2019,8,91,สตูล,160.0200043,387.2200012,273.6200028
2019,8,92,ตรัง,173.2200012,382.480011,277.8500061
2019,8,93,พัทลุง,83.62999725,296.4500122,190.0400047
2019,8,94,ปัตตานี,105.3000031,163.3500061,134.3250046
2019,8,95,ยะลา,120.1500015,172.5899963,146.3699989
2019,8,96,นราธิวาส,137.3999939,176.7899933,157.0949936
2019,9,10,กรุงเทพมหานคร,156.9400024,358.6600037,257.8000031
2019,9,11,สมุทรปราการ,173.8899994,384.1700134,279.0300064
